Chromosome,Start,Stop,Ymers
carmag_ChrX,48100000,49100000,0.000303
carmag_ChrX,48200000,49200000,0.000198
carmag_ChrX,48300000,49300000,0
carmag_ChrX,48400000,49400000,0
carmag_ChrX,48500000,49500000,0
carmag_ChrX,48600000,49600000,0
carmag_ChrX,48700000,49700000,0
carmag_ChrX,48800000,49800000,0
carmag_ChrX,48900000,49900000,0
carmag_ChrX,49000000,50000000,0
carmag_ChrX,49100000,50100000,0
carmag_ChrX,49200000,50200000,0.000021
carmag_ChrX,49300000,50300000,0.000021
carmag_ChrX,49400000,50400000,0.000021
carmag_ChrX,49500000,50500000,0.000021
carmag_ChrX,49600000,50600000,0.000021
carmag_ChrX,49700000,50700000,0.000021
carmag_ChrX,49800000,50800000,0.000086
carmag_ChrX,49900000,50900000,0.000108
carmag_ChrX,50000000,51000000,0.000108
carmag_ChrX,50100000,51100000,0.000133
carmag_ChrX,50200000,51200000,0.000133
carmag_ChrX,50300000,51300000,0.000158
carmag_ChrX,50400000,51400000,0.0002
carmag_ChrX,50500000,51500000,0.000225
carmag_ChrX,50600000,51600000,0.000225
carmag_ChrX,50700000,51700000,0.000267
carmag_ChrX,50800000,51800000,0.000202
carmag_ChrX,50900000,51900000,0.00018
carmag_ChrX,51000000,52000000,0.00018
carmag_ChrX,51100000,52100000,0.000155
carmag_ChrX,51200000,52200000,0.000134
carmag_ChrX,51300000,52300000,0.000109
carmag_ChrX,51400000,52400000,0.000067
carmag_ChrX,51500000,52500000,0.000042
carmag_ChrX,51600000,52600000,0.000042
carmag_ChrX,51700000,52700000,0
carmag_ChrX,51800000,52800000,0
carmag_ChrX,51900000,52900000,0
carmag_ChrX,52000000,53000000,0
carmag_ChrX,52100000,53100000,0
carmag_ChrX,52200000,53200000,0
carmag_ChrX,52300000,53300000,0.000021
carmag_ChrX,52400000,53400000,0.000157
carmag_ChrX,52500000,53500000,0.000287
carmag_ChrX,52600000,53600000,0.000329
carmag_ChrX,52700000,53700000,0.000329
carmag_ChrX,52800000,53800000,0.000329
carmag_ChrX,52900000,53900000,0.000329
carmag_ChrX,53000000,54000000,0.000329
carmag_ChrX,53100000,54100000,0.000329
carmag_ChrX,53200000,54200000,0.000329
carmag_ChrX,53300000,54300000,0.000308
carmag_ChrX,53400000,54400000,0.000172
carmag_ChrX,53500000,54500000,0.000042
carmag_ChrX,53600000,54600000,0
carmag_ChrX,53700000,54700000,0
carmag_ChrX,53800000,54800000,0
carmag_ChrX,53900000,54900000,0
carmag_ChrX,54000000,55000000,0.000021
carmag_ChrX,54100000,55100000,0.000043
carmag_ChrX,54200000,55200000,0.000043
carmag_ChrX,54300000,55300000,0.000043
carmag_ChrX,54400000,55400000,0.000065
carmag_ChrX,54500000,55500000,0.000065
carmag_ChrX,54600000,55600000,0.000452
carmag_ChrX,54700000,55700000,0.000497
carmag_ChrX,54800000,55800000,0.000564
carmag_ChrX,54900000,55900000,0.00069
carmag_ChrX,55000000,56000000,0.000732
carmag_ChrX,55100000,56100000,0.000904
carmag_ChrX,55200000,56200000,0.000991
carmag_ChrX,55300000,56300000,0.001105
carmag_ChrX,55400000,56400000,0.001387
carmag_ChrX,55500000,56500000,0.001646
carmag_ChrX,55600000,56600000,0.001387
carmag_ChrX,55700000,56700000,0.001429
carmag_ChrX,55800000,56800000,0.001405
carmag_ChrX,55900000,56900000,0.001322
carmag_ChrX,56000000,57000000,0.001443
carmag_ChrX,56100000,57100000,0.001249
carmag_ChrX,56200000,57200000,0.001204
carmag_ChrX,56300000,57300000,0.00109
carmag_ChrX,56400000,57400000,0.000786
carmag_ChrX,56500000,57500000,0.000527
carmag_ChrX,56600000,57600000,0.000399
carmag_ChrX,56700000,57700000,0.000312
carmag_ChrX,56800000,57800000,0.000269
carmag_ChrX,56900000,57900000,0.000226
carmag_ChrX,57000000,58000000,0.000042
carmag_ChrX,57100000,58100000,0.000042
carmag_ChrX,57200000,58200000,0
carmag_ChrX,57300000,58300000,0
carmag_ChrX,57400000,58400000,0
carmag_ChrX,57500000,58500000,0
carmag_ChrX,57600000,58600000,0
carmag_ChrX,57700000,58700000,0
carmag_ChrX,57800000,58800000,0
carmag_ChrX,57900000,58900000,0
carmag_ChrX,58000000,59000000,0
carmag_ChrX,58100000,59100000,0
carmag_ChrX,58200000,59200000,0
carmag_ChrX,58300000,59300000,0
carmag_ChrX,58400000,59400000,0
carmag_ChrX,58500000,59500000,0
carmag_ChrX,58600000,59600000,0
carmag_ChrX,58700000,59700000,0
carmag_ChrX,58800000,59800000,0
carmag_ChrX,58900000,59900000,0
carmag_ChrX,59000000,60000000,0
carmag_ChrX,59100000,60100000,0
carmag_ChrX,59200000,60200000,0
carmag_ChrX,59300000,60300000,0
carmag_ChrX,59400000,60400000,0
carmag_ChrX,59500000,60500000,0
carmag_ChrX,59600000,60600000,0
carmag_ChrX,59700000,60700000,0
carmag_ChrX,59800000,60800000,0
carmag_ChrX,59900000,60900000,0
carmag_ChrX,60000000,61000000,0
carmag_ChrX,60100000,61100000,0
carmag_ChrX,60200000,61200000,0
carmag_ChrX,60300000,61300000,0
carmag_ChrX,60400000,61400000,0
carmag_ChrX,60500000,61500000,0
carmag_ChrX,60600000,61600000,0
carmag_ChrX,60700000,61700000,0
carmag_ChrX,60800000,61800000,0
carmag_ChrX,60900000,61900000,0
carmag_ChrX,61000000,62000000,0
carmag_ChrX,61100000,62100000,0
carmag_ChrX,61200000,62200000,0
carmag_ChrX,61300000,62300000,0
carmag_ChrX,61400000,62400000,0
carmag_ChrX,61500000,62500000,0.000021
carmag_ChrX,61600000,62600000,0.000021
carmag_ChrX,61700000,62700000,0.000021
carmag_ChrX,61800000,62800000,0.000021
carmag_ChrX,61900000,62900000,0.000021
carmag_ChrX,62000000,63000000,0.000021
carmag_ChrX,62100000,63100000,0.000021
carmag_ChrX,62200000,63200000,0.000021
carmag_ChrX,62300000,63300000,0.000021
carmag_ChrX,62400000,63400000,0.000021
carmag_ChrX,62500000,63500000,0
carmag_ChrX,62600000,63600000,0
carmag_ChrX,62700000,63700000,0
carmag_ChrX,62800000,63800000,0
carmag_ChrX,62900000,63900000,0
carmag_ChrX,63000000,64000000,0
carmag_ChrX,63100000,64100000,0
carmag_ChrX,63200000,64200000,0
carmag_ChrX,63300000,64300000,0
carmag_ChrX,63400000,64400000,0
carmag_ChrX,63500000,64500000,0
carmag_ChrX,63600000,64600000,0
carmag_ChrX,63700000,64700000,0
carmag_ChrX,63800000,64800000,0.000022
carmag_ChrX,63900000,64900000,0.000022
carmag_ChrX,64000000,65000000,0.000022
carmag_ChrX,64100000,65100000,0.000022
carmag_ChrX,64200000,65200000,0.000022
carmag_ChrX,64300000,65300000,0.000022
carmag_ChrX,64400000,65400000,0.000022
carmag_ChrX,64500000,65500000,0.000022
carmag_ChrX,64600000,65600000,0.000022
carmag_ChrX,64700000,65700000,0.000022
carmag_ChrX,64800000,65800000,0
carmag_ChrX,64900000,65900000,0
carmag_ChrX,65000000,66000000,0
carmag_ChrX,65100000,66100000,0
carmag_ChrX,65200000,66200000,0
carmag_ChrX,65300000,66300000,0
carmag_ChrX,65400000,66400000,0
carmag_ChrX,65500000,66500000,0
carmag_ChrX,65600000,66600000,0
carmag_ChrX,65700000,66700000,0
carmag_ChrX,65800000,66800000,0
carmag_ChrX,65900000,66900000,0
carmag_ChrX,66000000,67000000,0
carmag_ChrX,66100000,67100000,0
carmag_ChrX,66200000,67200000,0
carmag_ChrX,66300000,67300000,0
carmag_ChrX,66400000,67400000,0
carmag_ChrX,66500000,67500000,0
carmag_ChrX,66600000,67600000,0
carmag_ChrX,66700000,67700000,0
carmag_ChrX,66800000,67800000,0
carmag_ChrX,66900000,67900000,0
carmag_ChrX,67000000,68000000,0
carmag_ChrX,67100000,68100000,0
carmag_ChrX,67200000,68200000,0
carmag_ChrX,67300000,68300000,0
carmag_ChrX,67400000,68400000,0
carmag_ChrX,67500000,68500000,0
carmag_ChrX,67600000,68600000,0
carmag_ChrX,67700000,68700000,0
carmag_ChrX,67800000,68800000,0
carmag_ChrX,67900000,68900000,0
carmag_ChrX,68000000,69000000,0
carmag_ChrX,68100000,69100000,0
carmag_ChrX,68200000,69200000,0
carmag_ChrX,68300000,69300000,0
carmag_ChrX,68400000,69400000,0
carmag_ChrX,68500000,69500000,0
carmag_ChrX,68600000,69600000,0
carmag_ChrX,68700000,69700000,0
carmag_ChrX,68800000,69800000,0.000021
carmag_ChrX,68900000,69900000,0.000021
carmag_ChrX,69000000,70000000,0.000021
carmag_ChrX,69100000,70100000,0.000021
carmag_ChrX,69200000,70200000,0.000021
carmag_ChrX,69300000,70300000,0.000021
carmag_ChrX,69400000,70400000,0.000021
carmag_ChrX,69500000,70500000,0.000021
carmag_ChrX,69600000,70600000,0.000021
carmag_ChrX,69700000,70700000,0.000021
carmag_ChrX,69800000,70800000,0
carmag_ChrX,69900000,70900000,0.000021
carmag_ChrX,70000000,71000000,0.000021
carmag_ChrX,70100000,71100000,0.000021
carmag_ChrX,70200000,71200000,0.000021
carmag_ChrX,70300000,71300000,0.000021
carmag_ChrX,70400000,71400000,0.000021
carmag_ChrX,70500000,71500000,0.000021
carmag_ChrX,70600000,71600000,0.000021
carmag_ChrX,70700000,71700000,0.000021
carmag_ChrX,70800000,71800000,0.000021
carmag_ChrX,70900000,71900000,0
carmag_ChrX,71000000,72000000,0
carmag_ChrX,71100000,72100000,0
carmag_ChrX,71200000,72200000,0
carmag_ChrX,71300000,72300000,0
carmag_ChrX,71400000,72400000,0
carmag_ChrX,71500000,72500000,0.000021
carmag_ChrX,71600000,72600000,0.000048
carmag_ChrX,71700000,72700000,0.000069
carmag_ChrX,71800000,72800000,0.000153
carmag_ChrX,71900000,72900000,0.000196
carmag_ChrX,72000000,73000000,0.000217
carmag_ChrX,72100000,73100000,0.000304
carmag_ChrX,72200000,73200000,0.000325
carmag_ChrX,72300000,73300000,0.000348
carmag_ChrX,72400000,73400000,0.000348
carmag_ChrX,72500000,73500000,0.000327
carmag_ChrX,72600000,73600000,0.0003
carmag_ChrX,72700000,73700000,0.000279
carmag_ChrX,72800000,73800000,0.000195
carmag_ChrX,72900000,73900000,0.000152
carmag_ChrX,73000000,74000000,0.000131
carmag_ChrX,73100000,74100000,0.000044
carmag_ChrX,73200000,74200000,0.000023
carmag_ChrX,73300000,74300000,0
carmag_ChrX,73400000,74400000,0
carmag_ChrX,73500000,74500000,0
carmag_ChrX,73600000,74600000,0
carmag_ChrX,73700000,74700000,0
carmag_ChrX,73800000,74800000,0
carmag_ChrX,73900000,74900000,0.000023
carmag_ChrX,74000000,75000000,0.000086
carmag_ChrX,74100000,75100000,0.000107
carmag_ChrX,74200000,75200000,0.000107
carmag_ChrX,74300000,75300000,0.000107
carmag_ChrX,74400000,75400000,0.000279
carmag_ChrX,74500000,75500000,0.000325
carmag_ChrX,74600000,75600000,0.000325
carmag_ChrX,74700000,75700000,0.000325
carmag_ChrX,74800000,75800000,0.000347
carmag_ChrX,74900000,75900000,0.000324
carmag_ChrX,75000000,76000000,0.000261
carmag_ChrX,75100000,76100000,0.000262
carmag_ChrX,75200000,76200000,0.000262
carmag_ChrX,75300000,76300000,0.000262
carmag_ChrX,75400000,76400000,0.00009
carmag_ChrX,75500000,76500000,0.000044
carmag_ChrX,75600000,76600000,0.000044
carmag_ChrX,75700000,76700000,0.000044
carmag_ChrX,75800000,76800000,0.000022
carmag_ChrX,75900000,76900000,0.000022
carmag_ChrX,76000000,77000000,0.000022
carmag_ChrX,76100000,77100000,0.000021
carmag_ChrX,76200000,77200000,0.000021
carmag_ChrX,76300000,77300000,0.000021
carmag_ChrX,76400000,77400000,0.000021
carmag_ChrX,76500000,77500000,0.000021
carmag_ChrX,76600000,77600000,0.000021
carmag_ChrX,76700000,77700000,0.000021
carmag_ChrX,76800000,77800000,0.000021
carmag_ChrX,76900000,77900000,0.000021
carmag_ChrX,77000000,78000000,0.000021
carmag_ChrX,77100000,78100000,0
carmag_ChrX,77200000,78200000,0
carmag_ChrX,77300000,78300000,0
carmag_ChrX,77400000,78400000,0
carmag_ChrX,77500000,78500000,0.000043
carmag_ChrX,77600000,78600000,0.000043
carmag_ChrX,77700000,78700000,0.000043
carmag_ChrX,77800000,78800000,0.000043
carmag_ChrX,77900000,78900000,0.000043
carmag_ChrX,78000000,79000000,0.000043
carmag_ChrX,78100000,79100000,0.000043
carmag_ChrX,78200000,79200000,0.000043
carmag_ChrX,78300000,79300000,0.000043
carmag_ChrX,78400000,79400000,0.000043
carmag_ChrX,78500000,79500000,0.000022
carmag_ChrX,78600000,79600000,0.000022
carmag_ChrX,78700000,79700000,0.000022
carmag_ChrX,78800000,79800000,0.000022
carmag_ChrX,78900000,79900000,0.000022
carmag_ChrX,79000000,80000000,0.000022
carmag_ChrX,79100000,80100000,0.000022
carmag_ChrX,79200000,80200000,0.000022
carmag_ChrX,79300000,80300000,0.000022
carmag_ChrX,79400000,80400000,0.000022
carmag_ChrX,79500000,80500000,0
carmag_ChrX,79600000,80600000,0.000085
carmag_ChrX,79700000,80700000,0.000085
carmag_ChrX,79800000,80800000,0.000106
carmag_ChrX,79900000,80900000,0.000106
carmag_ChrX,80000000,81000000,0.000106
carmag_ChrX,80100000,81100000,0.000106
carmag_ChrX,80200000,81200000,0.000106
carmag_ChrX,80300000,81300000,0.000195
carmag_ChrX,80400000,81400000,0.000195
carmag_ChrX,80500000,81500000,0.00022
carmag_ChrX,80600000,81600000,0.000135
carmag_ChrX,80700000,81700000,0.000135
carmag_ChrX,80800000,81800000,0.000114
carmag_ChrX,80900000,81900000,0.000114
carmag_ChrX,81000000,82000000,0.000135
carmag_ChrX,81100000,82100000,0.000135
carmag_ChrX,81200000,82200000,0.000135
carmag_ChrX,81300000,82300000,0.000046
carmag_ChrX,81400000,82400000,0.000046
carmag_ChrX,81500000,82500000,0.000021
carmag_ChrX,81600000,82600000,0.000021
carmag_ChrX,81700000,82700000,0.000042
carmag_ChrX,81800000,82800000,0.000042
carmag_ChrX,81900000,82900000,0.000042
carmag_ChrX,82000000,83000000,0.000021
carmag_ChrX,82100000,83100000,0.000063
carmag_ChrX,82200000,83200000,0.000063
carmag_ChrX,82300000,83300000,0.000063
carmag_ChrX,82400000,83400000,0.000063
carmag_ChrX,82500000,83500000,0.000063
carmag_ChrX,82600000,83600000,0.000063
carmag_ChrX,82700000,83700000,0.000042
carmag_ChrX,82800000,83800000,0.000042
carmag_ChrX,82900000,83900000,0.000042
carmag_ChrX,83000000,84000000,0.000042
carmag_ChrX,83100000,84100000,0
carmag_ChrX,83200000,84200000,0
carmag_ChrX,83300000,84300000,0
carmag_ChrX,83400000,84400000,0
carmag_ChrX,83500000,84431156,0
carmag_ChrX,83600000,84431156,0
carmag_ChrX,83700000,84431156,0
carmag_ChrX,83800000,84431156,0
carmag_ChrX,83900000,84431156,0
carmag_ChrX,84000000,84431156,0
carmag_ChrX,84100000,84431156,0
carmag_ChrX,84200000,84431156,0
carmag_ChrX,84300000,84431156,0
carmag_ChrX,84400000,84431156,0
uso_ChrX2,0,1000000,0
uso_ChrX2,100000,1100000,0.000023
uso_ChrX2,200000,1200000,0.000052
uso_ChrX2,300000,1300000,0.000052
uso_ChrX2,400000,1400000,0.000052
uso_ChrX2,500000,1500000,0.000052
uso_ChrX2,600000,1600000,0.000052
uso_ChrX2,700000,1700000,0.000115
uso_ChrX2,800000,1800000,0.000199
uso_ChrX2,900000,1900000,0.000199
uso_ChrX2,1000000,2000000,0.0003
uso_ChrX2,1100000,2100000,0.000277
uso_ChrX2,1200000,2200000,0.000248
uso_ChrX2,1300000,2300000,0.000248
uso_ChrX2,1400000,2400000,0.000248
uso_ChrX2,1500000,2500000,0.000248
uso_ChrX2,1600000,2600000,0.000269
uso_ChrX2,1700000,2700000,0.000227
uso_ChrX2,1800000,2800000,0.000143
uso_ChrX2,1900000,2900000,0.000143
uso_ChrX2,2000000,3000000,0.000042
uso_ChrX2,2100000,3100000,0.000042
uso_ChrX2,2200000,3200000,0.000067
uso_ChrX2,2300000,3300000,0.000067
uso_ChrX2,2400000,3400000,0.000067
uso_ChrX2,2500000,3500000,0.000155
uso_ChrX2,2600000,3600000,0.000155
uso_ChrX2,2700000,3700000,0.000134
uso_ChrX2,2800000,3800000,0.000134
uso_ChrX2,2900000,3900000,0.000134
uso_ChrX2,3000000,4000000,0.000225
uso_ChrX2,3100000,4100000,0.000246
uso_ChrX2,3200000,4200000,0.000242
uso_ChrX2,3300000,4300000,0.000242
uso_ChrX2,3400000,4400000,0.000242
uso_ChrX2,3500000,4500000,0.000154
uso_ChrX2,3600000,4600000,0.000133
uso_ChrX2,3700000,4700000,0.000157
uso_ChrX2,3800000,4800000,0.000157
uso_ChrX2,3900000,4900000,0.000199
uso_ChrX2,4000000,5000000,0.000108
uso_ChrX2,4100000,5100000,0.000108
uso_ChrX2,4200000,5200000,0.000108
uso_ChrX2,4300000,5300000,0.000108
uso_ChrX2,4400000,5400000,0.000108
uso_ChrX2,4500000,5500000,0.000108
uso_ChrX2,4600000,5600000,0.000108
uso_ChrX2,4700000,5700000,0.000084
uso_ChrX2,4800000,5800000,0.000105
uso_ChrX2,4900000,5900000,0.000106
uso_ChrX2,5000000,6000000,0.000148
uso_ChrX2,5100000,6100000,0.000127
uso_ChrX2,5200000,6200000,0.000127
uso_ChrX2,5300000,6300000,0.000148
uso_ChrX2,5400000,6400000,0.000169
uso_ChrX2,5500000,6500000,0.000169
uso_ChrX2,5600000,6600000,0.000169
uso_ChrX2,5700000,6700000,0.000169
uso_ChrX2,5800000,6800000,0.000148
uso_ChrX2,5900000,6900000,0.000126
uso_ChrX2,6000000,7000000,0.000084
uso_ChrX2,6100000,7100000,0.000084
uso_ChrX2,6200000,7200000,0.000063
uso_ChrX2,6300000,7300000,0.000063
uso_ChrX2,6400000,7400000,0.000042
uso_ChrX2,6500000,7500000,0.000195
uso_ChrX2,6600000,7600000,0.000216
uso_ChrX2,6700000,7700000,0.000216
uso_ChrX2,6800000,7800000,0.000216
uso_ChrX2,6900000,7900000,0.000195
uso_ChrX2,7000000,8000000,0.000195
uso_ChrX2,7100000,8100000,0.000195
uso_ChrX2,7200000,8200000,0.000195
uso_ChrX2,7300000,8300000,0.000174
uso_ChrX2,7400000,8400000,0.000174
uso_ChrX2,7500000,8500000,0.000021
uso_ChrX2,7600000,8600000,0
uso_ChrX2,7700000,8700000,0
uso_ChrX2,7800000,8800000,0
uso_ChrX2,7900000,8900000,0
uso_ChrX2,8000000,9000000,0
uso_ChrX2,8100000,9100000,0
uso_ChrX2,8200000,9200000,0
uso_ChrX2,8300000,9300000,0
uso_ChrX2,8400000,9400000,0
uso_ChrX2,8500000,9500000,0
uso_ChrX2,8600000,9600000,0
uso_ChrX2,8700000,9700000,0
uso_ChrX2,8800000,9800000,0
uso_ChrX2,8900000,9900000,0
uso_ChrX2,9000000,10000000,0
uso_ChrX2,9100000,10100000,0
uso_ChrX2,9200000,10200000,0
uso_ChrX2,9300000,10300000,0
uso_ChrX2,9400000,10400000,0
uso_ChrX2,9500000,10500000,0
uso_ChrX2,9600000,10600000,0
uso_ChrX2,9700000,10700000,0
uso_ChrX2,9800000,10800000,0
uso_ChrX2,9900000,10900000,0
uso_ChrX2,10000000,11000000,0
uso_ChrX2,10100000,11100000,0
uso_ChrX2,10200000,11200000,0
uso_ChrX2,10300000,11300000,0
uso_ChrX2,10400000,11400000,0
uso_ChrX2,10500000,11500000,0
uso_ChrX2,10600000,11600000,0
uso_ChrX2,10700000,11700000,0
uso_ChrX2,10800000,11800000,0
uso_ChrX2,10900000,11900000,0
uso_ChrX2,11000000,12000000,0
uso_ChrX2,11100000,12100000,0
uso_ChrX2,11200000,12200000,0
uso_ChrX2,11300000,12300000,0
uso_ChrX2,11400000,12400000,0
uso_ChrX2,11500000,12500000,0
uso_ChrX2,11600000,12600000,0
uso_ChrX2,11700000,12700000,0
uso_ChrX2,11800000,12800000,0
uso_ChrX2,11900000,12900000,0
uso_ChrX2,12000000,13000000,0
uso_ChrX2,12100000,13100000,0
uso_ChrX2,12200000,13200000,0
uso_ChrX2,12300000,13300000,0
uso_ChrX2,12400000,13400000,0
uso_ChrX2,12500000,13500000,0
uso_ChrX2,12600000,13600000,0
uso_ChrX2,12700000,13700000,0
uso_ChrX2,12800000,13800000,0
uso_ChrX2,12900000,13900000,0
uso_ChrX2,13000000,14000000,0
uso_ChrX2,13100000,14100000,0
uso_ChrX2,13200000,14200000,0
uso_ChrX2,13300000,14300000,0
uso_ChrX2,13400000,14400000,0
uso_ChrX2,13500000,14500000,0
uso_ChrX2,13600000,14600000,0
uso_ChrX2,13700000,14700000,0
uso_ChrX2,13800000,14800000,0
uso_ChrX2,13900000,14900000,0
uso_ChrX2,14000000,15000000,0
uso_ChrX2,14100000,15100000,0
uso_ChrX2,14200000,15200000,0
uso_ChrX2,14300000,15300000,0
uso_ChrX2,14400000,15400000,0
uso_ChrX2,14500000,15500000,0
uso_ChrX2,14600000,15600000,0
uso_ChrX2,14700000,15700000,0
uso_ChrX2,14800000,15800000,0
uso_ChrX2,14900000,15900000,0
uso_ChrX2,15000000,16000000,0
uso_ChrX2,15100000,16100000,0
uso_ChrX2,15200000,16200000,0
uso_ChrX2,15300000,16300000,0
uso_ChrX2,15400000,16400000,0
uso_ChrX2,15500000,16500000,0
uso_ChrX2,15600000,16600000,0
uso_ChrX2,15700000,16700000,0
uso_ChrX2,15800000,16800000,0
uso_ChrX2,15900000,16900000,0.000021
uso_ChrX2,16000000,17000000,0.000042
uso_ChrX2,16100000,17100000,0.000066
uso_ChrX2,16200000,17200000,0.000066
uso_ChrX2,16300000,17300000,0.000066
uso_ChrX2,16400000,17400000,0.000142
uso_ChrX2,16500000,17500000,0.000142
uso_ChrX2,16600000,17600000,0.000142
uso_ChrX2,16700000,17700000,0.000205
uso_ChrX2,16800000,17800000,0.000205
uso_ChrX2,16900000,17900000,0.000184
uso_ChrX2,17000000,18000000,0.000163
uso_ChrX2,17100000,18100000,0.00016
uso_ChrX2,17200000,18200000,0.00016
uso_ChrX2,17300000,18300000,0.000247
uso_ChrX2,17400000,18400000,0.000171
uso_ChrX2,17500000,18500000,0.000171
uso_ChrX2,17600000,18600000,0.000171
uso_ChrX2,17700000,18700000,0.000108
uso_ChrX2,17800000,18800000,0.000108
uso_ChrX2,17900000,18900000,0.000108
uso_ChrX2,18000000,19000000,0.000108
uso_ChrX2,18100000,19100000,0.000087
uso_ChrX2,18200000,19200000,0.000087
uso_ChrX2,18300000,19300000,0
uso_ChrX2,18400000,19400000,0
uso_ChrX2,18500000,19500000,0
uso_ChrX2,18600000,19600000,0
uso_ChrX2,18700000,19700000,0
uso_ChrX2,18800000,19800000,0
uso_ChrX2,18900000,19900000,0
uso_ChrX2,19000000,20000000,0
uso_ChrX2,19100000,20100000,0
uso_ChrX2,19200000,20200000,0
uso_ChrX2,19300000,20300000,0
uso_ChrX2,19400000,20400000,0
uso_ChrX2,19500000,20500000,0
uso_ChrX2,19600000,20600000,0
uso_ChrX2,19700000,20700000,0
uso_ChrX2,19800000,20800000,0
uso_ChrX2,19900000,20900000,0
uso_ChrX2,20000000,21000000,0
uso_ChrX2,20100000,21100000,0
uso_ChrX2,20200000,21200000,0
uso_ChrX2,20300000,21300000,0
uso_ChrX2,20400000,21400000,0
uso_ChrX2,20500000,21500000,0
uso_ChrX2,20600000,21600000,0
uso_ChrX2,20700000,21700000,0
uso_ChrX2,20800000,21800000,0
uso_ChrX2,20900000,21900000,0
uso_ChrX2,21000000,22000000,0
uso_ChrX2,21100000,22100000,0
uso_ChrX2,21200000,22200000,0
uso_ChrX2,21300000,22300000,0
uso_ChrX2,21400000,22400000,0
uso_ChrX2,21500000,22500000,0
uso_ChrX2,21600000,22600000,0
uso_ChrX2,21700000,22700000,0
uso_ChrX2,21800000,22800000,0
uso_ChrX2,21900000,22900000,0
uso_ChrX2,22000000,23000000,0
uso_ChrX2,22100000,23100000,0
uso_ChrX2,22200000,23200000,0
uso_ChrX2,22300000,23300000,0
uso_ChrX2,22400000,23400000,0
uso_ChrX2,22500000,23500000,0
uso_ChrX2,22600000,23600000,0
uso_ChrX2,22700000,23700000,0
uso_ChrX2,22800000,23800000,0
uso_ChrX2,22900000,23900000,0
uso_ChrX2,23000000,24000000,0
uso_ChrX2,23100000,24100000,0
uso_ChrX2,23200000,24200000,0
uso_ChrX2,23300000,24300000,0
uso_ChrX2,23400000,24400000,0
uso_ChrX2,23500000,24500000,0
uso_ChrX2,23600000,24600000,0
uso_ChrX2,23700000,24700000,0.000046
uso_ChrX2,23800000,24800000,0.000088
uso_ChrX2,23900000,24900000,0.000153
uso_ChrX2,24000000,25000000,0.000227
uso_ChrX2,24100000,25100000,0.000314
uso_ChrX2,24200000,25200000,0.000356
uso_ChrX2,24300000,25300000,0.000379
uso_ChrX2,24400000,25400000,0.0004
uso_ChrX2,24500000,25500000,0.000467
uso_ChrX2,24600000,25600000,0.000561
uso_ChrX2,24700000,25700000,0.000566
uso_ChrX2,24800000,25800000,0.000524
uso_ChrX2,24900000,25900000,0.000481
uso_ChrX2,25000000,26000000,0.000428
uso_ChrX2,25100000,26100000,0.000341
uso_ChrX2,25200000,26200000,0.000299
uso_ChrX2,25300000,26300000,0.000276
uso_ChrX2,25400000,26400000,0.000255
uso_ChrX2,25500000,26500000,0.000188
uso_ChrX2,25600000,26600000,0.000094
uso_ChrX2,25700000,26700000,0.000043
uso_ChrX2,25800000,26800000,0.000043
uso_ChrX2,25900000,26900000,0.000021
uso_ChrX2,26000000,27000000,0
uso_ChrX2,26100000,27100000,0
uso_ChrX2,26200000,27200000,0
uso_ChrX2,26300000,27300000,0
uso_ChrX2,26400000,27400000,0
uso_ChrX2,26500000,27500000,0
uso_ChrX2,26600000,27600000,0
uso_ChrX2,26700000,27700000,0
uso_ChrX2,26800000,27800000,0
uso_ChrX2,26900000,27900000,0
uso_ChrX2,27000000,28000000,0
uso_ChrX2,27100000,28100000,0
uso_ChrX2,27200000,28200000,0
uso_ChrX2,27300000,28300000,0
uso_ChrX2,27400000,28400000,0
uso_ChrX2,27500000,28500000,0
uso_ChrX2,27600000,28600000,0.000023
uso_ChrX2,27700000,28700000,0.000023
uso_ChrX2,27800000,28800000,0.000023
uso_ChrX2,27900000,28900000,0.000023
uso_ChrX2,28000000,29000000,0.000023
uso_ChrX2,28100000,29100000,0.000023
uso_ChrX2,28200000,29200000,0.000023
uso_ChrX2,28300000,29300000,0.000023
uso_ChrX2,28400000,29400000,0.000023
uso_ChrX2,28500000,29500000,0.000023
uso_ChrX2,28600000,29600000,0
uso_ChrX2,28700000,29700000,0
uso_ChrX2,28800000,29800000,0
uso_ChrX2,28900000,29900000,0
uso_ChrX2,29000000,30000000,0
uso_ChrX2,29100000,30100000,0
uso_ChrX2,29200000,30200000,0
uso_ChrX2,29300000,30300000,0
uso_ChrX2,29400000,30400000,0
uso_ChrX2,29500000,30500000,0
uso_ChrX2,29600000,30600000,0
uso_ChrX2,29700000,30700000,0
uso_ChrX2,29800000,30800000,0
uso_ChrX2,29900000,30900000,0
uso_ChrX2,30000000,31000000,0
uso_ChrX2,30100000,31100000,0
uso_ChrX2,30200000,31200000,0
uso_ChrX2,30300000,31300000,0
uso_ChrX2,30400000,31400000,0
uso_ChrX2,30500000,31500000,0
uso_ChrX2,30600000,31600000,0
uso_ChrX2,30700000,31700000,0
uso_ChrX2,30800000,31800000,0
uso_ChrX2,30900000,31900000,0
uso_ChrX2,31000000,32000000,0
uso_ChrX2,31100000,32100000,0
uso_ChrX2,31200000,32200000,0
uso_ChrX2,31300000,32300000,0
uso_ChrX2,31400000,32400000,0
uso_ChrX2,31500000,32500000,0
uso_ChrX2,31600000,32600000,0
